# BEAST v1.7.5
# Generated Sun Apr 07 23:31:23 BST 2013 [seed=1365373880976]
state	posterior	prior	likelihood	treeModel.rootHeight	logistic.popSize	logistic.growthRate	logistic.t50	kappa	frequencies1	frequencies2	frequencies3	frequencies4	pandemic.fasta.clock.rate	location.clock.rate	location.rates1	location.rates2	location.rates3	location.rates4	location.rates5	location.rates6	location.rates7	location.rates8	location.rates9	location.rates10	location.rates11	location.rates12	location.rates13	location.rates14	location.rates15	location.rates16	location.rates17	location.rates18	location.rates19	location.rates20	location.rates21	location.rates22	location.rates23	location.rates24	location.rates25	location.rates26	location.rates27	location.rates28	location.rates29	location.rates30	location.rates31	location.rates32	location.rates33	location.rates34	location.rates35	location.rates36	location.rates37	location.rates38	location.rates39	location.rates40	location.rates41	location.rates42	location.rates43	location.rates44	location.rates45	location.rates46	location.rates47	location.rates48	location.rates49	location.rates50	location.rates51	location.rates52	location.rates53	location.rates54	location.rates55	location.indicators1	location.indicators2	location.indicators3	location.indicators4	location.indicators5	location.indicators6	location.indicators7	location.indicators8	location.indicators9	location.indicators10	location.indicators11	location.indicators12	location.indicators13	location.indicators14	location.indicators15	location.indicators16	location.indicators17	location.indicators18	location.indicators19	location.indicators20	location.indicators21	location.indicators22	location.indicators23	location.indicators24	location.indicators25	location.indicators26	location.indicators27	location.indicators28	location.indicators29	location.indicators30	location.indicators31	location.indicators32	location.indicators33	location.indicators34	location.indicators35	location.indicators36	location.indicators37	location.indicators38	location.indicators39	location.indicators40	location.indicators41	location.indicators42	location.indicators43	location.indicators44	location.indicators45	location.indicators46	location.indicators47	location.indicators48	location.indicators49	location.indicators50	location.indicators51	location.indicators52	location.indicators53	location.indicators54	location.indicators55	location.nonZeroRates	treeLikelihood	location.treeLikelihood	coalescent
250000	-11548.117463523038	-1957.6710648938476	-9590.44639862919	0.8390224415133726	323.5792346528967	11.88540567761769	0.20613576925396776	7.134280172882473	0.3670522892717801	0.18345238335516556	0.20432514774172433	0.24517017963133	0.0037319139713768413	5.758247014699827	3.625501291890322	0.03370314534729046	0.26904286685184925	0.2365004556659212	0.8348337810337467	1.0917753051243033	0.6261582232373104	1.6962643059556752	0.5388531400291404	0.4642045879357181	1.1605440394303304	1.4687726672817467	0.8763493662455732	0.39502354613578	0.7064669204491998	1.6895299970489601	0.6036341820535348	0.8939022103241504	1.699387803522536	0.21295973673117422	1.3667101933777417	3.056244497742344	2.0341848591999145	4.4422087862389885	0.3291612201254628	1.2087725898546464	1.1157116509190714	1.1484421851429125	1.767892124708245	1.0789160627594927	0.19503643028540846	0.5184866639534804	4.645636637481965	0.7614771239580951	0.3612833835261905	0.6384414950156901	2.7790762499047696	0.7418283690310945	2.579036934838076	1.3129318768077811	1.2667155751678154	0.5572848011758237	0.44791542897108766	0.6251859401699479	0.805801917041031	0.7603197432841834	0.49054289561804787	1.345451991168687	0.7584065906463188	0.4726043894327041	0.6161596599871687	1.3031916835657766	0.8437462212239802	0.8600837106054167	0.8260956486829011	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	-8609.480832816778	-980.9655658124112	-1860.148379613823
275000	-11352.182130920144	-1921.416730725662	-9430.765400194483	0.8879578158691569	116.20265654250407	15.303943269191352	0.32293623603342	8.081737407635446	0.3697648904951277	0.18111473212446616	0.19417747351059816	0.25494290386980795	0.0037878297283596703	5.278449655045344	4.832124614848795	0.04594997412057629	0.2353095702430204	0.20971400985037247	1.0624113337660925	1.060351270259974	0.542963174317812	1.802834228407272	0.5928698682174416	0.4589941803526769	0.9684039847062103	1.4912060199738837	0.8297624009875416	0.42919786889551903	0.6194469804686915	1.4106356580062096	0.5380246013540896	0.8871685617141242	1.4593928635031894	0.11187583393910332	1.5003544159817503	3.1877088201854575	2.382372295571103	3.826199876393083	0.28520190801502276	1.1248786278653178	0.968864217683045	0.7048493116051767	1.6671540661026896	0.8559425942163817	0.15845528466942357	0.34935172830945144	3.565412171737576	0.8076711713503035	0.3612833835261905	0.28423508871417186	3.3476957515323464	0.8983230173231013	3.8221545599021427	1.5265628637041988	1.8330016502782969	0.5821093097848759	0.5516000699135809	0.53865293332294	0.5636952133371799	0.7211027873008914	0.4345180234202606	1.0444773376132557	0.6473600956410389	0.44049876610551586	0.3923777103959373	1.3284403363417034	1.042226521534442	0.8600837106054167	0.5192486821413509	0.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-8456.784725407806	-973.9806747866775	-1825.2478424214537
300000	-11263.149842456103	-1913.6877295848121	-9349.462112871292	0.843659248515604	327.6175080138726	14.305189564359834	0.22805174325769711	6.696469928031627	0.35352565274526704	0.18398090975078166	0.20976730093412294	0.25272613656982834	0.003635876485934165	4.798465740400893	4.012354299204112	0.024881497989673346	0.18793932579036984	0.3041214666783003	1.1602142943407618	1.0667176056781214	0.4898537223526831	2.651965387856944	0.5459279830746903	0.31368188119786133	0.8082642830460316	0.8257250157224296	1.0156555025036442	0.250030605374478	0.47416936614847177	0.695977331196578	0.6619525331354813	0.8871685617141242	1.49930798433593	0.15001366001367447	2.3790467722316535	3.586902013405912	1.815803987277198	3.533184200382676	0.28520190801502276	0.888976860630105	1.353829101276073	0.7255185193258734	2.280416563392466	0.7159363131603481	0.11260125822515825	0.2590861221967295	3.7211573159349585	0.6944345837215741	0.42343459920700666	0.2086200004046965	3.3476957515323464	0.7938216272385519	2.8786777968565738	1.4099437794643714	1.715533435230037	0.753175325219435	0.7613243116182838	0.4204255311531339	0.5457464151272539	0.7028775927002768	0.5851195270855832	0.9701988267313812	0.5081344194110402	0.40744564333853134	0.4420141060156782	1.2716067082967866	1.0071888934813231	0.8946828191969014	0.7210073297801186	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-8420.094229675331	-929.3678831959609	-1819.5879950570747
325000	-11168.548619111407	-1911.0630009136576	-9257.48561819775	0.8509575127173704	168.09951953472034	13.15363698774214	0.2711353441945826	6.841694363077555	0.3679603875153368	0.18066755270166868	0.2028724734615516	0.24849958632144298	0.0036423095345332526	5.160762131996458	4.178978739219512	0.03480379607310912	0.17669462826348076	0.26244226254896014	1.7365960971194216	0.8533074493188149	0.3852515745022564	2.584450492721349	0.6505927792590909	0.4074139743863727	0.45247120432830606	0.7334502332459139	1.0189939770435748	0.5496910242700224	0.2628296767452997	0.535368358409462	0.8265469213522368	0.6800407808171005	1.6073496776940321	0.128384301013487	3.0004286976690007	2.31648565453343	1.8021115210336829	2.0562404317437646	0.30856132848021317	0.951305478828461	1.0830289169796004	1.113855893195206	3.0298258311163764	0.8869488034648706	0.09819051947225121	0.2860163476789037	3.1490399166099645	0.9043987884323506	0.8140718268548636	0.2558418184225972	3.831018154115449	0.8576274266657057	2.729603645052897	1.240670752489286	0.9686592534142453	0.9755094410864733	0.39650620765293854	0.40738893267235216	0.5747129690890416	0.8646919600667544	0.8246123106165971	0.679710181454436	0.5820492230233176	0.9045258190591096	0.7683324887967935	1.5821271165954705	1.139370837930212	0.5843195506109152	0.7537247928940105	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	-8322.129947564943	-935.3556706328066	-1820.4366133992203
350000	-11117.524000810748	-1915.9070190389739	-9201.616981771775	0.8506295832505849	103.46838208531076	13.54089283893059	0.32061571500812047	7.0984832734864325	0.3766214239434215	0.17925086353179126	0.20477919754675225	0.23934851497803494	0.0035769187470010106	5.413453183828635	2.818377902610394	0.024802278350244476	0.2705734488032769	0.2303197595410418	2.5276525281881814	1.5901132031858762	0.40743346049572143	3.6318046619296047	1.0426580676664565	0.36436466267475137	0.8234331074567628	0.8554968830894556	1.0401899543398112	0.4261103461621931	0.2168176878915877	0.5189989449253083	0.6735149797204796	0.5777166561501602	1.9441698362725497	0.10142291203910918	2.9861880293295435	2.567094022407953	1.6436729393623752	1.7282108150828588	0.3713851873354443	0.6804271521104355	0.8945274952021969	1.3755641676321606	2.610975281757605	0.6918245410699563	0.12016828304025981	0.44420455197172554	2.501082473859303	0.4414271773362687	0.8233163186442826	0.23755492906575865	3.1750363309065452	0.6213208549191296	1.9510933082042479	1.4339090643433556	1.0342063715302865	1.2755875302336102	0.3461281558256157	0.21889958874907794	0.5256184364569291	0.8484752441794587	0.8372918746905577	0.546297113744739	0.5301709430856715	0.6065904015802508	0.6610704052592015	1.0695962299132564	1.3515509192583564	0.3951286297867223	0.5767683820494015	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-8287.643859317903	-913.9731224538726	-1825.765552262473
375000	-11034.201566117967	-1921.911722668315	-9112.289843449651	0.9498351452257696	100.35658196225268	13.897241726059692	0.32413840896163043	6.766378352409809	0.372692879151328	0.17311780613025882	0.2078662821328885	0.24632303258552474	0.003570410738769133	4.433866057437607	3.6640979280880996	0.01673519397970359	0.2617168387215367	0.20608305367642785	2.545485210679146	1.8103509996173102	0.5284235783702104	3.6283196489475036	1.3235351906661927	0.2687448219666661	0.9903361415133656	1.0447785024619263	0.9093300900707162	0.5185878761956361	0.17530647746128	0.6086227847800084	0.7509943072635212	0.506907713018926	2.1894541597330446	0.11166184138912935	3.802400186400626	2.43440533755044	1.635314107521138	0.5329556147884725	1.0026261037506312	0.4313939299571642	0.853064315065617	1.1947360960724656	3.7715538247223077	0.5750675679359472	0.17589348032923918	0.41425479111917607	1.760806030137377	0.3041772131534864	1.3862506625016315	0.26525075712183055	3.464343199938734	0.34111731099741455	1.7865038413240675	1.4976199953274534	1.743854648731711	1.0963664841755054	0.41939694793961113	0.14679927816429306	0.5877375253009737	0.581162607987352	0.9179964463478669	0.46074570997597536	0.3623877356711056	0.3809840598566629	0.5646490116732149	1.2025702075139864	1.2981486224151881	0.5102696120909963	0.38188049212417224	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	-8215.007132654762	-897.2827107948891	-1830.452922364963
400000	-10974.445808862074	-1930.9009431707134	-9043.544865691361	0.9976214703264011	90.31364668879345	13.573585757412939	0.3355415789831692	7.646755677243801	0.39370945810174923	0.15720625084436393	0.21289979128664938	0.2361844997672374	0.003410895578128218	4.516264118389949	1.967039011379917	0.021754333976570374	0.17913685516218603	0.10874009771881868	2.016448714140983	1.4260730464445102	0.8098964784305533	3.727621035401535	1.3908389127811527	0.11070376539347156	1.5772679545770563	0.7590788536476896	0.786652228140299	0.3282074500652679	0.17658166034310432	0.41092181395390404	1.1422055306291625	0.6093921195748844	2.4653626798226065	0.10316917711836744	3.581059200207814	1.3531846271508587	1.1937949914554877	0.4612246036997385	0.6295167229865551	0.35012073893337975	0.7354649105075242	1.1069557766008316	3.041162193770551	0.7946696485726498	0.13078942078094977	0.41995745905329634	1.80732421868555	0.4216296859065171	1.4006952449650645	0.19141631678471255	3.108485554952328	0.21732763272034966	0.7120405815024556	1.632075265498545	2.127042805648149	1.753545389799879	0.42229076548123	0.25061151454246466	0.5662187874429925	0.5999648747459475	0.8408480992802247	0.4142689860940871	0.37746854314868084	0.5948471437518679	0.4959941879049661	1.1309942349482036	1.1431679305695766	0.5266507990500066	0.3778733004262285	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	-8153.554146408844	-889.990719282518	-1846.8026663145538
425000	-10917.450401926024	-1932.5720810996586	-8984.878320826365	0.912366317986955	96.03828835409	12.106184905991995	0.30893375400994	7.916477588916763	0.3703352367071599	0.1920325598009361	0.19339820218456624	0.24423400130733758	0.0034249735584570245	4.508373301050821	2.5529128378977757	0.019367153455056674	0.19752826072235702	0.14178435803845474	0.9231566888539067	1.8570318196160644	0.8312196266876706	2.905896464154966	1.3419597552611051	0.21257495490927206	1.2144357090003295	0.3772732667214412	0.8319697981526093	0.2500899356550142	0.1699683061397506	0.5974838741567695	1.2714370954021306	0.6156866626851084	2.4682763991731558	0.09879200203200539	5.581159452509452	1.7751274649727546	0.679581738922134	0.5737295833140944	1.5156168754411636	0.49230794892097157	1.752466741147219	1.670687338182829	2.7697760824431774	0.8308284538049646	0.13075383013485853	0.4819187838791636	1.2197649172782954	0.4097895071580889	1.3489098400338306	0.20081771531266643	3.710540755222411	0.3620915177198732	0.8256379550081645	1.9138998535381293	2.239015781375331	1.1977972134638692	0.5238152868861257	0.3223881999055835	0.4997062214796037	0.6067919120087591	1.2049646558526785	0.3784694390222253	0.38804616478081017	0.5948471437518679	0.4184658751295063	2.231176476625151	0.7993993725580745	0.41933108231691385	0.5917595653298595	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	-8107.873032728645	-877.0052880977195	-1844.9544151002049
450000	-10906.448178310195	-1924.9348422856424	-8981.513336024553	0.8691369165841718	110.85521381130827	14.650224727084572	0.3283597327468255	6.914846743919134	0.3608643312384636	0.1800864659167265	0.21279828716169458	0.24625091568311497	0.0032884075378878472	4.752702224781554	1.2072948751361918	0.021226482178657812	0.33950666156077847	0.10972525166421586	0.8974497393189664	2.2967512057399655	0.7632846130701167	2.97148755393807	1.7693943883991512	0.24812668909155083	1.445377142473042	0.7598671480137058	0.8783541563698702	0.3595927733039267	0.19592459464454712	1.1380105968200485	0.8691732183467399	0.8179958253793587	3.3115401640133313	0.1390430523193736	6.0776643696992885	2.265779281492552	1.0790228687332692	0.5717901603299114	0.8071907035895103	0.23282163760331154	1.7263803839962903	1.887463646648634	2.5275272757095055	0.7166325817865538	0.12098134724190272	0.4141253583548069	1.0377202028025463	0.5626934890968954	0.9563521039309352	0.23406054402389498	4.684931698293356	0.15973450321295712	0.6181849396696651	2.831870997590034	2.440988724843897	1.473270946621676	0.3874109339126149	0.2413849808117256	0.6171973449227848	0.8427031522501589	0.8408330029864106	0.2863401040846711	0.17516313621937787	0.5485701786069636	0.19371190527898793	2.4354464048693765	0.7230111943962998	0.2807310383278208	0.5751973134873057	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	-8114.8430277996185	-866.6703082249339	-1832.662450748699
475000	-10829.860159217604	-1918.812182879797	-8911.047976337806	0.8802988751659014	94.50557808399344	13.045237275583636	0.3218852637197111	7.130559567812177	0.3523313748816782	0.18128262495393016	0.21737126182535277	0.24901473833903853	0.003585434789333975	5.087125100513033	1.3602564574708018	0.026665207979037788	0.4628382847794325	0.09628235535568049	0.7348309336886486	1.2758950888489649	0.9672671709889303	3.7327899007183296	2.0569982943417657	0.23570644476590305	1.445377142473042	0.44852609517013126	0.7403260462869499	0.5329775772348928	0.362917146376197	1.0819120566942733	1.350894613783436	0.7732376568579704	3.1974062951233178	0.10829481089218623	4.601871555191369	2.1960343979118453	0.8362134302176206	0.5942121079771532	0.7389359948178507	0.20937826794831	1.4184551877154359	1.9504170077279954	2.497178469411195	1.0381915977791754	0.09968721660959638	0.5368117476344086	1.0636127900418926	0.4715073251965716	1.006934730348679	0.28663525920012134	7.745572748521654	0.10589805458284596	0.7316324407274339	2.209537219989501	1.8184003827006898	1.0767733388564757	0.46290572200154523	0.2564319442744644	0.852732591014915	1.4643300063406406	1.0243454345270986	0.37225846999525636	0.18715350944976256	0.5555863619382486	0.2883779897929377	1.6518019994668962	0.7530410405863829	0.2870436173909484	1.146778622010023	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	-8073.89038202324	-837.1575943145668	-1827.8624991462607
500000	-10838.705270235527	-1927.4578103184665	-8911.24745991706	0.8571446881067496	117.64746330233325	15.77028456511892	0.34225628282327597	6.8422798349653835	0.35315220504896067	0.18527151365216293	0.21075308579186774	0.25082319550700827	0.0034872312376429335	4.417532255492598	1.1943493374219605	0.020550808673093533	0.3713754008377731	0.14904168865261955	0.41301213904425427	1.681127758711483	0.8620809154285297	4.6109956260245655	2.8100999425480526	0.12846594012059329	1.1816260148260829	0.36090172046841196	0.8032137697575322	0.3087407263981246	0.41246381209927085	0.8154976516945716	1.9165335190017425	0.9032599725576713	1.6740528506941634	0.10273995652284486	3.2299479509014457	1.5367547208326273	0.7597186952576747	0.6830795909129156	0.4159741239386146	0.18174220397424093	1.8989488066812328	2.680208390245678	1.3399205487969434	1.488440383108972	0.20224609857894002	0.2709420926379858	0.8971274705039609	0.8085886796500089	0.708778571787234	0.28220645107280484	8.053818561206251	0.06452417541998384	0.8117280146271578	2.1131827658320512	2.0118329672080306	2.418216120289813	0.6656266557198637	0.24832837981438688	0.5627743492523383	1.1615332927767676	1.0530258510822068	0.5898003558297008	0.1604124206265767	0.6706237606191544	0.3774456439557863	1.7661454016920286	0.6050673852228338	0.260067338958088	1.0806822450680302	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	16.0	-8062.06728426409	-849.1801756529709	-1829.8349853538593
525000	-10792.808645826815	-1934.3129487990543	-8858.495697027762	0.9348114202224955	74.91443184093674	15.047337349421776	0.37314823852546825	7.516352302391119	0.366464543965393	0.18008945835401655	0.20091958483886652	0.2525264128417235	0.0034000420002154984	4.2725299302572495	0.2074360974015033	0.017403349638661993	0.9740557605162972	0.14904168865261955	0.09652698877321525	1.617665710114373	0.5738464310033748	3.9879861359583666	2.218404142790347	0.06366731729708641	0.4609069509057367	0.29765474785788815	0.8032137697575322	0.1989477557821632	0.43032666979777356	0.9304035921566944	1.145681946721034	0.4364032794319136	1.6989400805804555	0.05751603712682688	1.2148857817632008	1.7435639618328589	0.9809118456057487	0.16776054528242434	1.1938736543310415	0.15511173561934682	1.8502513206970137	2.680208390245678	1.311833131425817	1.3934191529846711	0.20224609857894002	0.2573039085093697	1.4261271947111174	0.8862990581497975	0.305424234113964	2.1200031411614497	3.3499949883714084	0.13775482302589884	0.8117280146271578	2.1131827658320512	0.7093400939845372	1.0074579770318113	0.4873960657569401	0.08766238140333439	0.5627743492523383	1.0639012707399143	1.0530258510822068	1.014633498675401	0.5118406785151857	0.5480126536191887	0.9821262044136587	0.616368853990201	0.23366474972163703	0.68896742797468	1.8537698916984515	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	-8000.442445513097	-858.0532515146646	-1852.5033529719342
550000	-10698.890149835293	-1892.0784712427783	-8806.811678592516	0.8804724592672076	81.1362838714477	13.380066229498293	0.3214513356935677	7.321551956389857	0.3613518123304955	0.19821381810480967	0.19751648798698493	0.24291788157770938	0.003676593365434811	3.5659401988752597	0.0332265761991277	0.03501871110482017	0.6830072817872134	0.09574715740828715	0.15361746134663085	2.4365017854625575	0.6643598491576228	4.098563064487327	2.218404142790347	0.06366731729708641	0.29427322441787224	0.31616443599899596	0.9486732613756016	0.11224168503549076	0.5881557611916934	0.43753874905313583	1.145681946721034	0.8997730455871146	0.5258157661236237	0.3261802410207459	2.402235988261521	1.7435639618328589	0.7763832008107419	0.1884087825903489	1.1938736543310415	0.6715584710367026	1.9356723470190789	2.680208390245678	0.7546176780546041	1.582943639126429	0.084495415051568	0.45900216530737636	1.1267865312702923	0.8862990581497975	0.7929242969896467	2.5745809006352953	3.9702300008970743	0.13775482302589884	1.1107985169167707	2.1131827658320512	0.3658487190241446	0.32526388142789014	0.2786770755068756	0.5226724958605576	0.5627743492523383	2.382375024520142	2.1836777446869124	0.7863014030320237	1.4915264840603655	0.07754263338693321	0.23916851113121743	0.07415269323303506	0.6821158408560752	0.6002446582574228	3.0698468110404304	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	-7960.13801443122	-846.6736641612963	-1809.131236583998
575000	-10679.426123316669	-1886.6063549575408	-8792.819768359128	0.8458451756374212	53.06331013739401	14.326082807223417	0.35945129716454693	7.048567067689139	0.3636902106371321	0.1878145225119094	0.20557738527324865	0.24291788157770938	0.003827619649302268	4.155081662472175	0.042077247745565795	0.21751329821691112	0.5713731277135752	0.17122334176893092	0.05272340571167651	2.0809365087375786	0.6643598491576228	0.9200278134115959	1.9839172676221046	0.03070593947751627	0.19856258156556655	0.8927585622365386	0.7879198883695142	0.14112772150678435	0.5881557611916934	1.019216610060743	3.0968000176565216	3.6175185221165287	0.4347751949242762	0.3397276137282291	1.5290527154327516	0.45290042506790823	0.7763832008107419	0.466579257537414	3.1609563976049357	1.2445914686457924	1.6152242527110585	2.680208390245678	1.1098167645819015	0.9351802376065795	0.084495415051568	0.45900216530737636	1.0791841442766996	1.5177316911977559	0.6031895475967433	1.3382324278806255	3.9702300008970743	0.20792364129785829	1.1455494501895869	1.3452995902547318	0.3266010166846941	0.499755492054151	0.45062540787339117	0.5226724958605576	0.2637434490789468	3.756680882276918	0.3823042888503252	0.3274427959552504	2.341103063382373	0.05120793627772936	0.05937722666635384	0.03242664174661218	1.1684980314408924	0.2966742573860922	2.7670513836515154	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	15.0	-7941.584121588019	-851.2356467711079	-1799.200361642679
600000	-10652.759159021454	-1895.3835183777708	-8757.375640643684	0.9063870495294808	67.88626297601459	13.22994772494325	0.3245088946821468	7.014019457196437	0.37070428868284316	0.18246172409896777	0.20433184927587442	0.24250213794231415	0.003518794200299745	3.912689715010325	0.13820791813861466	0.6888631146321335	0.5713731277135752	0.1444784785027033	0.186908415655355	2.3945534741676266	0.5122467223741797	1.580475083500863	1.9839172676221046	0.058656456802917596	0.09274665138576098	0.8262158094871735	0.7879198883695142	0.5521920081445709	1.4585758306154097	2.408158522583267	0.882920793690956	3.6175185221165287	0.3140089748371786	0.3397276137282291	1.5290527154327516	1.8444626621708433	0.7042387087715689	1.7135998160389534	2.024005505103986	0.7129109013238509	0.9165942540886042	2.9071742396334352	3.058735400370778	0.9351802376065795	0.14222463710908217	0.39285519372676564	0.13283488369823826	1.5177316911977559	1.2355511535414792	0.18065349918527523	3.837903502113274	1.4787171326987212	1.1455494501895869	0.5231573110076794	0.2245361301047724	0.5811107996958459	0.41684726593699384	0.37923729154400393	0.2637434490789468	1.7838635854358984	0.40204187217363807	3.1011979778441425	2.6823956862421494	0.1098425850165158	0.1464579823342521	0.05025308096040538	1.7427400665401902	0.43579120517629033	2.2574059942387463	0.0	0.0	1.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	1.0	1.0	1.0	1.0	0.0	0.0	1.0	0.0	1.0	0.0	0.0	1.0	1.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	16.0	-7911.991255663178	-845.3843849805053	-1802.4173972576482
